,0,1,2
151,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
152,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
153,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
154,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
155,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
156,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
157,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
158,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
159,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
160,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
161,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
162,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
163,com.example.babiescare._HomeScreen.Activity_CreateChild,13,0
164,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
165,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
166,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
167,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
168,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
169,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
170,com.example.babiescare._HomeScreen.Activity_CreateChild,1,0
171,com.example.babiescare._HomeScreen.Activity_CreateChild,1,0
172,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
173,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
174,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
175,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
176,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
177,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
178,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
179,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
180,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
181,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
182,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
183,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
184,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
185,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
186,com.example.babiescare._HomeScreen.Activity_CreateChild,8,2
187,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
188,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
189,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
190,com.example.babiescare._HomeScreen.Activity_CreateChild,13,0
191,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
192,com.example.babiescare._HomeScreen.Activity_CreateChild,8,2
193,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
194,com.example.babiescare._HomeScreen.Activity_CreateChild,2,0
195,com.example.babiescare._HomeScreen.Activity_CreateChild,8,2
196,com.example.babiescare._HomeScreen.Activity_CreateChild,8,2
197,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
198,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
199,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
200,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
201,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
202,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
203,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
204,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
205,com.example.babiescare._HomeScreen.Activity_CreateChild,1,0
206,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
207,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
208,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
209,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
210,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
211,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
212,com.example.babiescare._HomeScreen.Activity_AddParent,4,1
213,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
214,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
215,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
216,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
217,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
218,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
219,com.example.babiescare._HomeScreen.Activity_CreateChild,8,2
220,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
221,com.example.babiescare._HomeScreen.Activity_CreateChild,13,0
222,com.example.babiescare._HomeScreen.Activity_CreateChild,13,0
223,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
224,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
225,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
226,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
227,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
228,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
229,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
230,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
231,com.example.babiescare._HomeScreen.Activity_CreateChild,7,2
232,com.example.babiescare.MainMenu.Main_SplashScreenActivity,0,0
233,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
234,com.example.babiescare.MainMenu.MainMenuSlidingActivity,0,0
235,com.example.babiescare.MainMenu.MainMenuSlidingActivity,13,0
